会员卡号,总累计积分
23268,52063
37381,43732
47431,40075
18274,46246
54755,91433
2068,52531
13838,57384
20256,43248
53707,115540
57111,39463
34218,49726
18745,47189
2971,48899
13441,43121
53517,50574
24647,73679
53691,43904
52719,47447
34898,45427
27010,33984
8899,33376
47457,52569
54038,41226
26427,39201
19650,47647
20882,44503
49945,68756
39515,44772
62984,38725
55288,42904
2784,43301
29242,50419
2116,42981
55177,41471
20284,39308
38991,32512
17430,44465
7612,50648
26185,42216
35414,34564
29387,57190
15474,42717
19322,44030
11461,41114
52907,43598
35586,42483
30275,59435
24235,48088
7686,40084
30042,40956
43595,26758
8869,42917
36191,39825
62951,35077
61889,32682
34759,59796
14645,45029
19094,49290
10837,35026
4578,36856
32611,44223
25863,42046
30958,37357
56224,47319
55100,45582
9143,52827
12882,43182
61368,41130
19352,41747
39404,36881
44816,40465
19274,31250
13327,42116
45930,46292
32631,40458
41307,40100
4705,46877
47632,38194
23171,48816
22764,44366
38326,48368
40782,55407
14446,43589
26714,47393
29729,41677
20341,24320
9516,41244
18893,44892
35095,46758
40838,74831
19690,77292
31948,37661
19198,46175
57276,53241
37358,54430
28071,39012
43525,50572
39882,43848
13043,32018
55795,42558
55951,47297
576,45674
15174,42685
31733,52919
40197,45557
12040,42113
56712,40258
35755,40589
4161,43437
45531,50139
17972,48348
8481,45567
56837,45068
39864,41656
25734,40166
45831,39824
35909,120825
2490,84863
47074,44423
35496,43160
35756,55495
20801,39947
53418,42244
18164,61391
579,35033
2622,34810
14608,42208
41895,43943
29032,94697
24101,49927
42756,46053
56493,42395
5666,44187
61929,51912
36968,45900
11236,46238
737,44833
4494,41730
35751,33779
9169,42861
34849,41833
2604,46080
53896,43686
62275,47154
30113,56311
20211,53929
21677,54349
62603,32033
53747,40387
38192,38299
20405,38721
20702,46716
38209,45504
4225,63322
53509,38216
33258,40148
6910,33677
6625,40153
17765,38222
18495,47376
58156,51050
47108,40493
18875,72432
53947,32486
49515,43203
29138,41926
45695,49786
44845,41546
37996,42770
43824,39674
35426,31514
51178,29845
46419,49150
35866,44680
1272,42264
8866,36375
36253,48062
11276,47336
30398,33957
26986,39556
55119,40456
535,40628
22707,45165
11519,59334
61472,67832
44051,39311
30136,23754
10420,49261
43654,45671
12961,43601
13794,99944
45893,61650
21025,41852
30649,43414
7570,85210
37804,48903
48064,39272
44691,32210
38205,41929
30873,38503
42516,40356
19268,46873
30034,23260
6545,39318
60573,42790
57798,34480
1172,42431
44723,41996
54887,43908
58607,31710
22112,42546
47895,38412
22101,39266
16774,47845
11288,47906
31398,49458
61111,48904
59289,40997
61809,45961
62718,33946
41952,30240
59332,44125
51565,33856
62341,44852
19006,45145
36587,57626
59780,47184
47848,42476
18144,47010
4421,41681
27951,62493
9303,73045
42330,44506
20436,47534
25252,49423
4071,48848
10191,52011
33790,48558
55284,45466
14811,42656
26085,40140
38670,35802
36799,88267
12138,36746
7790,47552
11417,51424
60040,57542
8922,40212
62798,37129
33250,42492
44581,37553
53949,42376
38780,45132
30884,55879
13496,41598
14854,36966
55596,53723
38253,40121
29035,43466
46405,53973
40108,38160
38376,40103
11053,42868
3325,43678
62285,44631
35450,48115
8191,41731
45197,92658
39588,53992
20668,40736
20282,43784
42451,45184
56198,40216
56110,41139
49613,49956
58106,44200
41425,68241
30087,42213
11626,49257
50241,72561
23019,42704
14867,41541
57648,64011
32185,42436
26564,39518
31042,36208
23156,39442
11161,29330
23180,51638
59522,35042
15626,45397
36624,35319
35416,42475
584,46408
40675,33729
22687,35468
2842,40051
10366,41820
44348,37992
4950,41992
47307,37188
18057,39496
6338,38588
21306,47847
29465,47342
7148,41366
11069,41450
2165,47595
536,36940
12749,35930
1011,40903
29709,34289
17758,34763
16921,40886
53102,44077
52781,39913
38315,47128
30327,41204
47086,39098
2832,50017
21246,27912
20074,33640
55765,34777
19824,54803
22669,40727
62051,39973
54003,35430
44817,41692
27784,44145
21227,50864
22203,40561
54772,51402
17399,36845
57026,37478
53727,38664
35929,36653
10458,42234
19580,54840
20545,40239
56462,41575
9630,43150
10237,42356
10286,39617
41944,30240
47373,37674
54689,49218
58448,68224
42098,36590
57465,34795
12613,71963
45339,45686
5010,34273
14941,39990
28560,30326
21261,38503
14195,49792
26592,27410
57603,41451
17699,44871
47998,39506
12617,35505
15715,43944
18727,41192
20213,49527
38660,24403
33452,29625
18459,84988
18032,41641
38649,49924
4576,43692
8170,46029
10709,44634
17668,70871
25536,30240
32575,34927
12172,46404
30753,23484
21652,35476
62534,37234
20279,92899
22297,43375
54313,63532
5632,65243
59287,38097
2392,33765
57249,74664
22338,94177
33211,39525
26787,39097
19204,41687
62633,49182
60249,39951
51172,35868
8865,42819
15185,57950
40517,46513
37025,47992
46151,33924
45648,41962
25226,43292
27014,37080
16132,45729
38266,45592
2393,49421
26654,44451
40034,42244
2003,42584
62323,37182
27035,32825
1612,35130
11010,43629
41660,42529
6216,43214
40281,43763
5956,38963
52904,29007
27958,39396
44644,42998
687,80002
47202,42224
39104,33754
23369,41172
34441,45791
51288,37593
45348,46826
19871,55865
58261,24278
17637,41099
53302,38887
35723,33759
6163,43446
8261,37944
37453,34931
56197,37855
29519,36471
32160,34669
15063,44279
25443,43764
12796,44928
58596,40822
52062,42799
47466,37007
39382,51894
32447,41845
20165,49590
62885,38788
51102,40720
33615,38062
35487,39735
29764,38406
16780,36678
45739,41109
6348,42416
550,37515
7287,28060
20,48512
779,46300
8848,35895
50382,32150
26909,37165
54794,40045
13771,23260
56348,36807
8919,34973
8710,38654
55757,39534
58180,47586
34922,34150
24586,36683
40234,42404
35,38442
46422,63402
10766,43995
33815,49898
41050,47622
39356,48684
26812,44302
31382,49911
1193,42479
14877,32074
49005,43643
54421,61844
21498,42275
377,44868
17924,35794
32056,45609
52181,44849
58461,76363
26424,36684
26024,31074
21088,51397
12137,41819
7058,43295
42363,42498
41859,36439
30592,37817
38886,34688
10855,41298
45656,45417
4692,45499
27887,41015
20632,38232
28903,46949
41953,48232
20176,46146
40440,41196
59224,39570
43057,43562
23345,112867
7809,35084
17665,38333
2014,31915
27815,31178
18040,35225
62114,41596
11198,46954
49335,62376
46262,44611
23879,42497
7171,41644
44527,48519
43971,40467
1666,52517
35686,40332
46228,39664
37106,42663
22139,49693
49609,38994
40174,28492
12640,40100
32562,30666
2205,50893
24714,36313
35892,38042
57926,36503
7385,42418
60697,39829
43718,39738
62926,29725
26651,37258
48922,46876
58368,40135
31315,42058
59637,38123
2709,48032
38466,34021
55470,73689
44397,38966
62487,39578
46426,43222
60368,63575
12874,35844
62907,34478
46142,42837
5925,37507
51188,37241
24513,36610
7541,32775
51581,48441
56125,40702
60645,47265
34645,42100
29908,43263
48254,43405
21152,45868
17728,37836
47591,36162
57809,41031
32782,35819
51477,40629
57348,45399
47950,41284
39821,30102
10975,38960
37862,52884
41393,36304
11446,40021
49989,44408
16702,40122
54006,40743
42327,37843
38353,78571
21734,38767
21927,53342
34523,38315
59064,28870
13729,40709
2447,38115
11530,41663
11698,37919
36584,39385
26749,63749
41077,33147
35304,39301
750,46536
16991,28029
43513,45010
17770,37759
49632,37167
53682,40044
3298,53389
44984,31995
22069,30222
48791,49580
47659,35919
49997,50242
18791,48917
5714,37636
46463,50028
14034,49223
24534,47429
2342,45129
8457,38667
9978,37383
14886,46900
9076,37211
62683,42335
24063,35196
38434,39463
57567,32223
47619,30837
44350,32778
10801,42707
61604,35460
2397,41316
44755,41212
52302,43557
11100,59234
31356,42183
33147,45977
48046,40714
38125,31583
4395,36667
10078,51363
61117,36134
3471,42656
46935,41254
17100,43978
31136,35750
33235,38007
22174,35718
23153,34809
18029,40899
18736,46495
43793,40947
45757,37373
40623,41040
26674,42373
13781,42555
21255,37260
27621,52403
54694,36968
12746,42312
28190,28879
11076,32310
48863,30371
36978,45888
42240,47768
47082,66095
57419,39852
2088,34895
7619,38061
62450,39055
35520,46507
8821,35840
31252,41000
30864,37890
36619,34814
4632,39792
35701,42656
29846,42461
23098,41495
35925,36050
39397,75327
22723,63723
23452,39274
46671,68009
21533,39802
8877,34343
32929,35807
14920,33428
56704,38832
53987,28990
40984,43924
4366,37338
50738,47848
607,41845
27842,36110
2194,59063
17955,35801
45679,31645
13765,32862
50271,40588
50291,37839
48783,40735
9525,40137
43767,42013
8522,38227
56107,25419
32227,34866
46133,41058
29326,43715
815,30873
43944,38194
18771,36479
13470,48261
17507,64656
2360,34732
3983,39036
58063,42146
60899,40629
59952,40098
17611,39094
47929,39580
26868,40152
58494,42825
5204,32486
28214,41171
7792,31767
18989,55210
865,31694
13370,45078
30934,38067
54977,24066
8897,37490
16890,42496
35291,40392
54877,40382
28441,42018
24364,39908
44585,36959
43552,49524
39396,40389
48894,63173
26075,35637
50864,35690
19733,37502
43514,39153
8094,46819
44240,45303
17375,41080
25870,33981
21345,55858
30730,38099
44950,33564
21960,39229
38200,69746
19694,33099
12771,33589
50789,44715
40398,44100
32327,41394
23346,47309
3179,36932
34889,35950
1167,45501
3392,41988
38661,39285
17369,39591
35692,36522
18853,40872
12760,36730
61671,40518
27066,38050
47144,44230
9251,44156
30503,36669
842,48556
61126,40602
2382,85069
311,37223
58919,39022
31017,66504
26940,32189
21781,35484
17347,39826
25867,35178
54070,37554
31254,42483
54665,32422
50231,33923
56356,36526
53031,42467
17749,36898
13656,40055
62766,34198
32830,36683
20278,56838
18105,37655
57059,37945
1563,55471
41836,42923
6161,33178
40344,31325
14161,37652
44473,38643
58952,37504
35503,75103
61987,38415
23547,40701
44765,37045
27954,50030
34307,38692
26025,31805
49090,42560
60595,40039
19347,35632
9793,27857
52307,30108
9548,33442
42399,36598
40194,33113
43817,34421
35728,36397
24267,38759
19545,33268
45032,36607
50222,29701
4343,41683
3413,32269
57959,38540
15226,44838
11546,41764
887,38991
20755,42745
54910,40067
15013,27912
30985,36613
18077,35431
1431,34032
25939,36990
32050,48536
29048,33333
6768,37296
28083,39894
8077,30978
22091,31755
10351,37808
6754,38190
14317,32141
53625,37781
37375,41601
16627,34227
47330,71351
41608,39614
6973,43793
55774,41772
22869,41606
9729,42820
19259,39471
61670,39084
56733,35245
13412,39039
52953,36179
52110,39040
30318,38049
51209,38995
48301,39637
60986,36526
48284,44257
28195,33399
54816,44380
35480,33975
11892,32597
54084,47565
60995,39504
13070,46514
54919,36022
24186,37208
40545,40057
34426,23260
14898,37067
46024,40307
32218,36905
8252,37221
14591,35679
17683,38356
39378,45929
23496,29398
7763,32518
41045,43260
13157,40499
49211,38050
46395,60248
41462,36453
5173,29309
24752,41224
38391,52983
48019,32177
16045,45235
5323,37591
3981,35819
37597,60152
3877,40296
26003,28507
24680,23155
7133,51283
54956,36135
56480,38887
7671,44760
58346,33542
16981,38807
664,39648
47456,42625
11522,53410
17044,42651
59841,69206
8124,33130
51961,37400
1506,45264
44840,38814
23167,35641
37297,37442
10903,25676
32354,41162
46431,71677
62507,33023
55553,35181
27305,70066
56256,36796
27189,43499
20013,32652
17657,41187
15087,37754
1454,37640
55567,34361
26634,55038
44894,30562
16714,36758
1275,38376
20139,36040
29574,37131
10352,34413
43804,36243
31188,41309
23387,45715
13801,25796
19305,34705
290,35402
37225,37527
35895,29760
2941,34565
20450,40835
40971,31214
60464,24052
20649,27119
7503,35076
56473,35831
56090,76309
8591,39680
26596,32675
3078,37394
47625,51056
51032,38592
57420,41126
19043,38444
42915,32932
28384,30031
19129,43253
21338,31562
2259,30240
9610,36753
36921,26414
41269,33870
44746,30851
22047,40799
49670,42749
51805,22624
35939,33151
58990,33764
53934,35190
19453,42640
34905,38895
48549,39889
46534,44185
50744,24692
9035,57245
9788,34759
13589,39607
48933,46394
20150,40967
54469,53544
20804,37687
62945,40439
23983,47389
25360,41006
53725,31731
49158,39144
26791,48405
21809,30956
14123,44010
47067,47271
20265,37978
19515,33902
2090,38966
5786,41029
1464,40091
54813,37172
42458,49234
47616,48468
36884,38731
11818,40964
58989,37696
28726,39206
29191,43240
60185,46055
23822,37061
29439,40518
58338,33848
59455,33759
53556,58377
759,37214
34286,37947
25359,37938
34627,33762
2682,25372
56391,33291
142,48341
11506,32131
46069,42745
24544,40105
52595,31720
46053,32791
62929,30552
37526,41827
40244,36581
31365,38436
1792,40633
59842,36003
31830,42554
47722,40916
9541,35722
56718,40780
41584,24958
58244,46274
52902,37088
32949,37171
31829,33681
11661,30832
28796,41522
17495,38061
9597,46089
58378,37747
56363,49318
78,32817
14717,39106
972,44688
11789,32618
44156,43943
46186,27882
56152,27862
18822,38323
17746,37979
19645,38302
36967,56478
6477,37402
39456,35797
15592,33136
12534,35220
18999,33992
38265,29754
25614,26759
19070,37059
12372,32688
56709,42966
37246,42691
10841,39568
48788,33283
54004,37099
44990,30451
62331,41603
8908,34841
7517,37936
59983,33151
54829,41299
57106,37180
46679,29031
3113,42395
1690,37730
13945,34081
43812,39170
41028,35847
45345,38390
61557,38183
36607,37391
21978,37374
8258,31931
29760,37522
47993,40037
59713,39653
27733,39500
17885,37223
33798,45738
25893,35911
33021,35698
29865,29876
48861,38836
62476,39197
27487,40695
6587,32789
27618,33577
21634,39365
50409,37095
41763,32814
4088,39988
4398,41252
37127,36994
56829,33126
34798,33964
4907,35255
39037,52961
39939,41961
20206,51670
46185,34394
39412,47536
41886,40589
17997,37488
7703,39593
49608,27286
27624,35938
44671,36616
30002,35344
20469,49555
44558,26762
53259,36668
11617,33937
30773,38771
1909,23739
19032,47551
14543,36950
9322,41922
53711,36276
24377,40529
11721,38164
46682,40002
43676,42183
1073,33264
5830,22869
35491,34326
50504,33154
34773,29876
37606,36582
43799,37676
37401,37985
45264,36344
39314,35016
32912,52944
38145,52792
30532,30599
40269,46460
735,33310
31470,35725
60684,33440
44656,67212
9864,30208
14812,29570
29501,98670
28467,33343
25434,24280
9605,42692
547,38171
26070,36178
36634,36173
37119,31732
17721,32113
4090,31418
29719,30240
18826,32568
4776,36487
15440,35362
14545,36173
38280,27594
35582,32323
4176,38742
26889,36048
35263,32959
17957,35611
55619,29993
21929,28265
27058,32579
54596,33867
4301,37419
18166,56105
37747,34937
15496,30756
42265,41412
7650,36585
30937,38296
29914,36840
11063,32820
45822,35812
26923,35603
17918,33873
39160,48673
41916,39665
35945,35119
8281,32473
3929,28045
1133,30649
19999,30370
17757,35769
26828,35841
23550,42637
29991,37494
28232,23260
49924,34414
42727,26842
15762,33563
6731,33907
1162,29592
5243,29928
23169,34196
12500,30472
41133,35312
44592,34624
59291,35387
53351,28709
27750,43074
59795,34908
36802,57581
35844,38036
52313,39512
31284,31817
22377,35389
2076,57113
697,32568
45847,32850
2621,33834
38975,35602
27630,30775
10637,38462
37292,36887
53910,51115
4335,31777
15651,33959
8427,33280
47284,43647
58894,43430
46427,45530
19922,32635
17872,47598
31391,32046
28296,43223
10562,36908
28027,36887
36608,37904
38183,27992
53542,36570
62573,33883
13334,33072
33636,37892
29175,27223
55188,34038
26476,33840
41404,37557
5939,38480
45874,36758
49485,40810
45255,44927
40162,28239
14088,39512
47541,44478
36343,35879
59746,34545
5796,38925
48478,35316
16920,34534
42585,31822
31001,46287
12863,27792
42405,27913
24605,35059
14636,30334
47169,31527
57938,34440
49323,41128
2284,22537
15274,45363
60666,29834
2737,36988
44872,30719
1799,33958
9584,38305
48552,37289
23068,29068
21108,38308
42428,29726
51672,35004
56504,24058
41076,33013
43325,38502
35412,34949
33410,32677
41781,36669
4491,34762
31154,35896
44543,35859
21803,28687
18708,36146
56602,37806
21182,45892
36396,53300
36881,31012
37161,35188
59454,36236
12104,31896
61256,37962
18960,26283
29855,32568
27795,36522
4596,47203
45033,29617
40218,40315
21664,37436
7852,29684
47914,81956
48378,38230
39572,79154
24725,23644
834,41038
30520,32634
30548,49535
29476,55308
30131,33298
41761,33657
31696,31878
38137,34335
33101,85208
34715,22081
52662,39146
41397,32977
30056,30640
52405,38732
48566,34624
35566,35015
50878,37885
47140,80974
59349,25165
40062,37059
36988,40771
59425,35404
22295,34040
36891,37390
39475,45647
1772,34811
48574,29195
38830,38762
53571,37170
5286,25399
62721,34704
23868,27321
53403,33402
36577,36829
12559,35097
12923,32568
30329,38334
58838,30333
45380,48388
11281,30150
60873,42025
4801,38938
43958,45893
33878,24203
36828,50481
16798,36322
19872,41076
13788,32903
49428,34875
47348,53159
43877,42728
9712,41086
19177,46053
59994,41736
808,38435
29432,36919
16967,27117
18868,34420
45034,37891
44082,26956
4497,35446
59234,29887
11340,27483
20716,46532
41206,35973
33328,35536
3648,37493
41848,30204
56309,36842
41683,29451
53657,36779
40238,25588
24237,38894
28559,34348
23672,37115
57274,39894
54806,35752
14174,21905
26755,41363
59179,42861
28201,36697
28230,37607
53041,24658
42143,24437
45660,34960
45990,35216
49016,36834
13465,33252
26054,26102
11627,34035
55740,32301
25386,33660
19906,43400
28116,46988
59559,35508
13592,47107
14828,45363
23986,43037
40674,45363
45834,40924
50617,45363
34623,34235
31355,36727
31205,24544
47511,33791
62622,38285
31704,36846
14691,32950
29294,49913
39785,35227
35639,35172
8931,35270
